oiyzybjpol@example.com,Iowa,Des Moines,truck,797,547,5680,11225,43,949
cyfwenusfb@example.com,Iowa,Des Moines,sedan,742,1303,10709,2424,164,1257
oypbfrioyd@example.com,Iowa,Des Moines,suv,640,1077,7671,1505,290,1397
vtotzipqiy@example.com,Iowa,Des Moines,sedan,641,481,11909,7607,348,865
fyuuejnpbf@example.com,Iowa,Des Moines,truck,850,615,5268,8866,230,991
poprfbwreq@example.com,Iowa,Des Moines,hybrid,814,655,9562,8350,111,1573
znihuxbzas@example.com,Iowa,Des Moines,truck,441,1335,9094,10464,225,5031
zxedekfqak@example.com,Iowa,Des Moines,truck,341,255,11422,3618,173,1081
vhlzlxfqdq@example.com,Iowa,Des Moines,hybrid,469,1273,7757,17753,106,3928
zgtzyorbuh@example.com,Iowa,Des Moines,truck,199,1719,8535,16046,221,561
orqhkmairg@example.com,Iowa,Des Moines,sedan,254,1637,4088,7403,122,2460
hsrghyqwxi@example.com,Iowa,Des Moines,hybrid,129,535,5878,11514,85,685
llcvbqivrp@example.com,Iowa,Des Moines,sedan,140,782,4029,9730,234,1836
sfbkxylnfc@example.com,Iowa,Des Moines,suv,925,711,8002,13663,128,1283
anxrqgtixi@example.com,Iowa,Des Moines,suv,108,1320,5262,7555,303,3487
czkajmmioj@example.com,Iowa,Des Moines,sedan,980,909,11557,6517,136,1178
cljbfpryoe@example.com,Iowa,Des Moines,hybrid,606,1918,11495,5929,48,1664
obogfhsypf@example.com,Iowa,Des Moines,truck,947,135,5603,1533,173,3003
cyxvxqhlnv@example.com,Iowa,Des Moines,sedan,703,444,5009,14207,47,1860
uqedrsfjgh@example.com,Iowa,Des Moines,hybrid,897,1292,10392,6277,68,1107
mmqpfvojwo@example.com,Iowa,Des Moines,sedan,569,464,3423,7055,167,3629
xniwoiujro@example.com,Iowa,Des Moines,hybrid,139,1022,3721,6241,117,3577
pvrnufjmvb@example.com,Iowa,Des Moines,hybrid,966,956,7910,15594,147,356
miriybdqxi@example.com,Iowa,Des Moines,sedan,156,552,7264,7104,323,1028
vuwkeogcfn@example.com,Iowa,Cedar Rapids,truck,921,870,2934,6590,156,615
aauzmwtsco@example.com,Iowa,Cedar Rapids,suv,106,1015,6566,12747,18,2192
guqdxassek@example.com,Iowa,Cedar Rapids,truck,239,603,9492,10887,129,1466
ptnsdgwqku@example.com,Iowa,Cedar Rapids,hybrid,932,445,2205,1799,144,476
pewsxasfos@example.com,Iowa,Cedar Rapids,suv,885,413,10031,14578,51,1743
hqrzizzucs@example.com,Iowa,Cedar Rapids,sedan,542,726,4817,12344,204,3883
tpooqyjmpz@example.com,Iowa,Cedar Rapids,suv,109,529,9877,6050,31,1487
wvlpuuyrzl@example.com,Iowa,Cedar Rapids,suv,332,585,9412,12872,237,2236
tomgfsewfw@example.com,Iowa,Cedar Rapids,sedan,793,115,5596,12505,176,3510
gpokdaqwum@example.com,Iowa,Cedar Rapids,suv,164,596,10625,10904,93,2381
tjhjyticep@example.com,Iowa,Cedar Rapids,truck,373,564,1951,5682,157,4544
thgpmjxxtk@example.com,Iowa,Cedar Rapids,truck,431,1179,8129,7581,29,1946
whimuvlqyt@example.com,Iowa,Cedar Rapids,suv,448,198,4368,9360,173,492
pemqwkliei@example.com,Iowa,Cedar Rapids,hybrid,477,563,10872,3488,382,1242
hwlzbhncvv@example.com,Iowa,Cedar Rapids,hybrid,143,932,1234,7107,154,3576
koxdrevnmm@example.com,Iowa,Cedar Rapids,sedan,557,1054,7433,2891,129,1300
eylepdvntr@example.com,Iowa,Cedar Rapids,hybrid,746,825,7399,12072,89,1725
dxnpfdfeit@example.com,Iowa,Cedar Rapids,sedan,346,1710,4761,12639,73,2279
ztrwhluhsu@example.com,Iowa,Cedar Rapids,suv,753,803,6409,10261,39,3239
qzzxrilsqx@example.com,Iowa,Cedar Rapids,sedan,200,772,2000,2333,215,1170
ypeubxagdk@example.com,Iowa,Cedar Rapids,suv,477,395,6280,14207,168,1077
ubqlryyquy@example.com,Iowa,Cedar Rapids,hybrid,863,1169,8658,10501,325,1279
blurvwpugk@example.com,Iowa,Cedar Rapids,suv,134,617,8332,10215,27,1433
zjnrwmrukv@example.com,Iowa,Cedar Rapids,truck,738,476,2760,11781,176,2214
hsrjfjvhcn@example.com,Iowa,Cedar Rapids,suv,602,201,3259,9311,239,1467
vyqvjsucrk@example.com,Iowa,Cedar Rapids,suv,488,510,2855,12088,469,3547
heiveqsixs@example.com,Iowa,Cedar Rapids,truck,476,455,1833,2912,91,1225
tbppblxffw@example.com,Iowa,Cedar Rapids,sedan,223,230,5874,18692,23,2354
dlqhfjlbom@example.com,Iowa,Cedar Rapids,suv,465,724,11403,2224,131,5350
qxtnohkmrm@example.com,Iowa,Cedar Rapids,hybrid,769,623,7119,11407,320,4217
ymeuzulqna@example.com,Iowa,Cedar Rapids,truck,739,963,1769,18343,117,1752
suluhpwcsw@example.com,Iowa,Cedar Rapids,suv,596,349,8884,11402,107,3772
uzaktrsmyk@example.com,Iowa,Cedar Rapids,sedan,702,264,10623,11599,104,4772
pdnactoneh@example.com,Iowa,Cedar Rapids,hybrid,222,446,9194,1340,157,921
dtvngdanzo@example.com,Iowa,Cedar Rapids,suv,200,360,7298,10763,25,4488
btbhkcdxnu@example.com,Iowa,Cedar Rapids,suv,842,1229,3810,12823,101,574
tfzgbiydjv@example.com,Iowa,Cedar Rapids,sedan,177,475,11619,9520,266,615
dmecbftxcj@example.com,Iowa,Cedar Rapids,suv,106,571,9946,18451,89,1502
uxgkugyrqs@example.com,Iowa,Cedar Rapids,truck,861,1001,10594,14310,293,1417
blclyxqwzm@example.com,Iowa,Cedar Rapids,suv,468,506,1327,10711,78,1878
zxfsaekxwg@example.com,Iowa,Cedar Rapids,hybrid,281,753,10993,6103,104,1658
psvspfcptu@example.com,Iowa,Cedar Rapids,suv,925,328,7217,2829,384,4371
lsynqwzhog@example.com,Iowa,Cedar Rapids,truck,856,1250,9196,3318,174,3836
zzgeblarel@example.com,Iowa,Cedar Rapids,truck,595,1031,1671,14755,177,2704
wgrqdskrvu@example.com,Iowa,Cedar Rapids,sedan,271,1228,4299,17154,327,370
zasfklslry@example.com,Iowa,Cedar Rapids,truck,592,497,6964,6503,94,1457
urhbrbrpje@example.com,Iowa,Cedar Rapids,suv,163,617,1537,6113,312,2599
jhlcthnlhu@example.com,Iowa,Cedar Rapids,suv,772,494,11027,10678,57,431
tahlepsbjt@example.com,Iowa,Cedar Rapids,hybrid,410,857,2511,6351,185,4018
todrvrgygy@example.com,Iowa,Cedar Rapids,suv,828,380,5842,15776,54,3608
shpkeqzvne@example.com,Kansas,Wichita,truck,316,937,4299,13202,197,2750
fzadhliedp@example.com,Kansas,Wichita,truck,582,786,8495,11812,165,1111
ujadevgsxw@example.com,Kansas,Wichita,suv,489,190,8125,9461,87,1997
tlwqdqkube@example.com,Kansas,Wichita,sedan,979,448,4198,5101,233,1420
czklsgbwrd@example.com,Kansas,Wichita,suv,935,850,11990,12383,372,3446
gpslrnnhuk@example.com,Kansas,Wichita,suv,605,438,9453,10061,255,2009
nhwqdxlbey@example.com,Kansas,Wichita,suv,280,291,2541,17181,253,942
fsyazlpntg@example.com,Kansas,Wichita,sedan,866,1475,4295,5064,90,459
yfufznkijq@example.com,Kansas,Wichita,hybrid,466,314,1928,7601,200,1645
utbdsgwgae@example.com,Kansas,Wichita,suv,528,269,9198,11946,130,1252
hcrvjpzbgc@example.com,Kansas,Wichita,suv,480,731,5283,10134,25,1925
uhkhnxnjnx@example.com,Kansas,Wichita,truck,220,1050,6851,8791,306,4120
nmkhvavsey@example.com,Kansas,Wichita,hybrid,892,654,7592,11377,96,1079
jrtxiwzqli@example.com,Kansas,Wichita,suv,445,1225,2404,5754,49,1911
fafqdevmia@example.com,Kansas,Wichita,suv,498,397,10830,6598,159,1809
ppcahzmepv@example.com,Kansas,Wichita,suv,642,1178,7973,12732,97,1443
qfbhfhfqko@example.com,Kansas,Wichita,sedan,775,656,11305,20737,382,1781
jwiagagbot@example.com,Kansas,Wichita,truck,130,990,2653,10281,144,697
lvcukgcwow@example.com,Kansas,Wichita,truck,794,599,6336,2830,307,2075
ytlqefbtlr@example.com,Kansas,Wichita,suv,844,846,3349,19721,119,1222
zjsxifnwwo@example.com,Kansas,Wichita,suv,235,707,1515,4300,290,2863
fnxpqwkkuq@example.com,Kansas,Wichita,suv,824,902,7981,8855,124,1054
htpxogarxw@example.com,Kansas,Wichita,truck,407,452,3917,15098,132,2510
kzpbcjzfbs@example.com,Kansas,Wichita,sedan,342,376,11867,8707,140,492
zewhhqxeto@example.com,Kansas,Wichita,truck,273,1250,6080,10032,145,1576
vstdjxpzaw@example.com,Kansas,Wichita,truck,791,728,8461,9652,135,1192
vmuleseexz@example.com,Kansas,Wichita,truck,738,767,11496,4048,51,671
emejjjpfph@example.com,Kansas,Wichita,truck,959,729,2758,4017,130,1270
nidxxzqtqo@example.com,Kansas,Wichita,sedan,730,1038,10282,19472,76,1998
fwahjewbrp@example.com,Kansas,Wichita,suv,294,1073,6516,3559,84,698
ycysreeswc@example.com,Kansas,Wichita,suv,231,738,3349,5429,42,597
wesfwlfefh@example.com,Kansas,Wichita,sedan,912,391,7247,4963,296,1967
hwvvonmxhb@example.com,Kansas,Wichita,sedan,917,407,9806,5766,280,1624
ozigmrjgev@example.com,Kansas,Wichita,sedan,358,1269,2980,7259,413,2550
nxxeassphz@example.com,Kansas,Wichita,truck,207,1969,3494,5971,258,1040
ukqomblkvr@example.com,Kansas,Wichita,truck,214,623,7045,9002,106,2794
kqaivbqdwg@example.com,Kansas,Wichita,sedan,229,140,1468,11703,25,1613
llxclcveni@example.com,Kansas,Wichita,hybrid,147,924,10805,9448,357,2356
yrsujtvubr@example.com,Kansas,Wichita,truck,907,578,5427,2154,39,444
dmeghijwqa@example.com,Kansas,Wichita,truck,471,1791,2915,5690,420,1422
myfkrndrbf@example.com,Kansas,Wichita,sedan,918,975,10085,6713,36,861
kjuvwrfceu@example.com,Kansas,Wichita,truck,281,905,9750,17412,69,2367
loeavshzfl@example.com,Kansas,Wichita,sedan,691,1373,6019,2638,109,594
nrfikczfwf@example.com,Kansas,Wichita,suv,384,876,5688,11868,280,222
kjhcmqjfot@example.com,Kansas,Wichita,hybrid,256,387,4794,13167,141,1339
lcbxqnvorv@example.com,Kansas,Wichita,truck,681,1227,6038,18866,111,3439
dypzuirjpt@example.com,Kansas,Wichita,sedan,213,915,4786,8252,55,824
dbchnaegdy@example.com,Kansas,Wichita,hybrid,340,900,6420,8020,326,1366
cprkeysbxy@example.com,Kansas,Wichita,sedan,916,729,6140,5090,136,3569
jlaafwpose@example.com,Kansas,Wichita,sedan,191,553,11875,5128,105,1201
zospomphvg@example.com,Kansas,Kansas City,truck,646,403,7227,14290,40,3162
jlkfazdbmx@example.com,Kansas,Kansas City,suv,444,1108,5558,11103,182,693
eonxyuwzgr@example.com,Kansas,Kansas City,suv,274,758,6457,6736,33,1077
gwdhnukkjz@example.com,Kansas,Kansas City,truck,829,869,8948,2361,237,2314
izsazoztgz@example.com,Kansas,Kansas City,sedan,155,561,7190,3778,298,291
umarffcnio@example.com,Kansas,Kansas City,suv,471,1078,4996,5258,162,2254
snuofzrxuq@example.com,Kansas,Kansas City,sedan,491,302,7173,6078,308,2678
patakcgsvj@example.com,Kansas,Kansas City,sedan,465,204,8959,3348,136,2797
lvyutrsqye@example.com,Kansas,Kansas City,truck,850,264,6128,3790,80,3222
pkdksfcdig@example.com,Kansas,Kansas City,hybrid,671,1257,1594,7043,383,3099
kjaedpzctw@example.com,Kansas,Kansas City,sedan,354,226,3187,11040,316,469
hjjxnzpsnw@example.com,Kansas,Kansas City,hybrid,774,864,2244,8416,53,1659
tizqpnjbeg@example.com,Kansas,Kansas City,truck,862,412,11851,2673,39,1744
qweleufzto@example.com,Kansas,Kansas City,suv,856,197,9189,8697,167,5371
qwisftqtzc@example.com,Kansas,Kansas City,sedan,945,1312,1944,4272,59,2155
wjvszuilqi@example.com,Kansas,Kansas City,sedan,517,1299,4794,18174,135,1812
nwgpdldumk@example.com,Kansas,Kansas City,hybrid,892,886,4514,4007,79,2144
hrkeifagdz@example.com,Kansas,Kansas City,suv,984,1354,2859,19398,156,1305
uwmamygovr@example.com,Kansas,Kansas City,suv,995,1230,9930,4257,74,5369
nmwhonjoww@example.com,Kansas,Kansas City,suv,520,643,11585,12664,399,1966
sigcwmqduv@example.com,Kansas,Kansas City,truck,465,493,10571,7355,438,1136
kbzkspddzd@example.com,Kansas,Kansas City,truck,550,340,10145,3022,105,1750
botdbshydy@example.com,Kansas,Kansas City,hybrid,889,138,5853,6050,223,936
mwhxxxozhk@example.com,Kansas,Kansas City,suv,528,114,9076,7070,154,1613
glvjhbivzc@example.com,Kansas,Kansas City,suv,541,1033,1390,4523,274,619
knaaydkeip@example.com,Kansas,Kansas City,sedan,746,616,5538,2109,255,2124
xccuxhzair@example.com,Kansas,Kansas City,truck,989,1008,8166,10427,39,2300
ozlpdffasq@example.com,Kansas,Kansas City,sedan,546,725,1476,11305,465,1859
nshpxlbjeg@example.com,Kansas,Kansas City,sedan,704,573,2505,7056,183,680
oxaamymsai@example.com,Kansas,Kansas City,truck,669,803,11089,16102,126,1411
biyqfscfky@example.com,Kansas,Kansas City,suv,738,1100,8066,20236,169,1109
atbfremfzs@example.com,Kansas,Kansas City,suv,581,955,3482,16065,340,1300
pgksmoxudx@example.com,Kansas,Kansas City,sedan,156,533,6849,5959,58,845
chgxamrzoa@example.com,Kansas,Kansas City,truck,397,1324,4893,4310,198,1770
clyudtxoxw@example.com,Kansas,Kansas City,hybrid,835,1053,4523,5406,16,1586
shfbkhhmrx@example.com,Kansas,Kansas City,truck,438,1035,8073,8069,20,1232
zcbtpdfuxw@example.com,Kansas,Kansas City,sedan,289,702,9931,5327,38,1788
rcbbgwjewp@example.com,Kansas,Kansas City,sedan,429,850,1687,1713,99,1505
mxkhyutupz@example.com,Kansas,Kansas City,suv,369,1026,9522,9984,305,996
hjyrhyxlsp@example.com,Kansas,Kansas City,sedan,275,528,3540,6644,111,2346
kyueruilqr@example.com,Kansas,Kansas City,sedan,677,706,9498,9413,358,2616
wwcfdceykt@example.com,Kansas,Kansas City,truck,127,799,3680,9886,36,1513
rspmjtnant@example.com,Kansas,Kansas City,suv,570,352,6746,9380,106,2294
vcgrkqgynl@example.com,Kansas,Kansas City,suv,580,417,6490,17947,78,1393
ggjesqmhdr@example.com,Kansas,Kansas City,hybrid,540,858,6456,12310,231,1423
ojdqivdlql@example.com,Kansas,Kansas City,truck,662,1309,7644,12104,207,2862
odzngmazsg@example.com,Kansas,Kansas City,hybrid,273,273,1308,3031,221,3256
qkfhofdezn@example.com,Kansas,Kansas City,sedan,210,142,11425,7919,72,834
qdftksazzl@example.com,Kansas,Kansas City,suv,333,302,1336,21253,341,3115
flmdrwowjm@example.com,Kansas,Kansas City,hybrid,365,757,11120,14469,68,433
botduqcebe@example.com,Kentucky,Louisville,suv,424,313,5068,15747,44,1424
osyeofpavm@example.com,Kentucky,Louisville,suv,119,578,6302,2458,50,1596
aqpbalfqka@example.com,Kentucky,Louisville,suv,824,356,2896,10530,113,1715
acdwadwghv@example.com,Kentucky,Louisville,sedan,751,1004,3191,3177,405,1375
myiramnmjj@example.com,Kentucky,Louisville,sedan,984,522,4354,3943,134,1767
yqhobdyckg@example.com,Kentucky,Louisville,sedan,628,187,2759,2174,171,892
hrignlyveq@example.com,Kentucky,Louisville,hybrid,144,368,1637,14373,111,885
vhxstigcga@example.com,Kentucky,Louisville,sedan,392,1161,2924,4406,134,744
njystihwgx@example.com,Kentucky,Louisville,sedan,299,1012,6672,10532,292,368
qqopgfboqn@example.com,Kentucky,Louisville,truck,901,319,10428,11694,88,541
nifznxtbtp@example.com,Kentucky,Louisville,suv,530,829,10617,11416,73,713
eegspallgb@example.com,Kentucky,Louisville,truck,310,385,2281,6051,100,1943
yeavcurypi@example.com,Kentucky,Louisville,hybrid,685,349,5844,5297,105,2726
jqwqrprwnn@example.com,Kentucky,Louisville,sedan,118,472,4854,19125,119,1734
tsrlujecrn@example.com,Kentucky,Louisville,sedan,282,709,9310,10660,190,3763
dwqucbitch@example.com,Kentucky,Louisville,sedan,666,184,1306,9000,39,1456
cyzmdxnxea@example.com,Kentucky,Louisville,hybrid,785,249,5884,1860,238,926
citpjuzqpd@example.com,Kentucky,Louisville,sedan,153,309,7326,14694,187,1207
qfgjvsqefn@example.com,Kentucky,Louisville,truck,521,413,3101,4294,302,736
bpkedspoxd@example.com,Kentucky,Louisville,sedan,674,754,10002,9040,173,4031
ftawoubvtw@example.com,Kentucky,Louisville,truck,652,655,11921,4939,94,2010
jxecedwrsc@example.com,Kentucky,Louisville,hybrid,631,729,6148,5426,438,2721
mnjwegfmrq@example.com,Kentucky,Louisville,hybrid,120,858,9719,2981,266,3764
ctcpligumd@example.com,Kentucky,Louisville,hybrid,791,1012,4495,9179,93,2898
rwpxkxgysz@example.com,Kentucky,Louisville,truck,472,434,1344,3178,321,1661
rncfseommh@example.com,Kentucky,Louisville,sedan,565,279,1476,6063,221,570
fddjgbzpaw@example.com,Kentucky,Louisville,truck,583,294,5559,17214,89,1691
npsgdzncdx@example.com,Kentucky,Louisville,truck,549,214,6518,10475,48,3694
quatvacfvk@example.com,Kentucky,Louisville,suv,920,1075,6394,13221,337,1358
swqzpfirxa@example.com,Kentucky,Louisville,sedan,806,306,5909,12439,279,2708
rkafyeydig@example.com,Kentucky,Louisville,sedan,411,1027,7439,7337,63,946
xyvvtnydxh@example.com,Kentucky,Louisville,hybrid,588,267,1861,5662,75,1916
vlaoklsbvy@example.com,Kentucky,Louisville,suv,108,1067,3545,13561,27,2448
bfghagxhdv@example.com,Kentucky,Louisville,truck,866,336,6529,19875,292,2764
omkbsbtlpb@example.com,Kentucky,Louisville,hybrid,716,347,11183,14790,35,1612
eaxzrahjzi@example.com,Kentucky,Louisville,sedan,863,1716,10944,7400,171,2531
nfsgulxdmm@example.com,Kentucky,Louisville,suv,992,717,2021,9276,195,1250
ronuqwebch@example.com,Kentucky,Louisville,suv,155,742,2629,9353,268,1489
tahdahgajg@example.com,Kentucky,Louisville,sedan,695,930,10076,11792,246,932
cfktwwrnza@example.com,Kentucky,Louisville,truck,128,408,1507,9486,150,274
yhtdnxmuvf@example.com,Kentucky,Louisville,truck,116,310,4154,6763,31,4710
utulywnxyh@example.com,Kentucky,Louisville,truck,230,899,10914,11829,102,3199
ooixfjgowt@example.com,Kentucky,Louisville,hybrid,962,792,2755,8008,64,3412
botpquelmn@example.com,Kentucky,Louisville,suv,876,542,1979,11090,25,1841
shhslqwejd@example.com,Kentucky,Louisville,truck,252,936,11056,11705,76,3278
jbtiogamwf@example.com,Kentucky,Louisville,hybrid,223,363,11858,8104,239,2041
joennzkvuz@example.com,Kentucky,Louisville,suv,460,669,2493,3962,127,1987
rwbxrnzasw@example.com,Kentucky,Louisville,hybrid,165,612,4754,10849,49,1680
rwtnwodtye@example.com,Kentucky,Louisville,truck,999,570,7068,10458,93,1579
tqvqsfzkua@example.com,Kentucky,Louisville,hybrid,454,1666,3785,14912,188,3461
liejiezsvi@example.com,Kentucky,Lexington,sedan,216,611,7538,3898,123,265
sqvjnpauwa@example.com,Kentucky,Lexington,truck,313,545,11619,7423,439,1503
gglgctkior@example.com,Kentucky,Lexington,hybrid,417,658,6149,13753,178,1661
ejvploxtig@example.com,Kentucky,Lexington,truck,949,178,7229,4282,201,813
wzenrednlx@example.com,Kentucky,Lexington,sedan,782,1269,10274,11405,421,1360
pvxhbvjxoj@example.com,Kentucky,Lexington,suv,297,1165,4899,2715,76,810
stdurllmku@example.com,Kentucky,Lexington,suv,328,596,2665,9388,463,4350
egjauydvjq@example.com,Kentucky,Lexington,hybrid,913,539,10183,13254,131,2983
qjsjjzlbzv@example.com,Kentucky,Lexington,suv,276,1058,5892,5816,172,958
rnkzcmzitj@example.com,Kentucky,Lexington,sedan,815,179,3630,6005,291,1197
mrxialbhsu@example.com,Kentucky,Lexington,truck,666,919,11271,7101,193,1702
lxkhzyftmt@example.com,Kentucky,Lexington,truck,310,728,11274,2995,228,3410
ytdhpknmtp@example.com,Kentucky,Lexington,truck,405,1234,3021,10312,26,2171
gqkxexyejj@example.com,Kentucky,Lexington,suv,746,1765,1228,10236,106,599
gqthnurzrd@example.com,Kentucky,Lexington,suv,271,800,10881,8489,98,1795
gvhfpkzopu@example.com,Kentucky,Lexington,sedan,481,985,5201,5283,216,3085
qovsuxoksl@example.com,Kentucky,Lexington,truck,218,226,7328,11602,158,3751
scrfxazymo@example.com,Kentucky,Lexington,suv,798,475,9592,1723,121,2584
ytrcrpiosx@example.com,Kentucky,Lexington,suv,645,596,8762,20555,124,1078
xqgczvnlid@example.com,Kentucky,Lexington,sedan,870,1005,3826,8805,136,993
wkqbvkfmos@example.com,Kentucky,Lexington,suv,171,819,9853,11446,223,737
sfxzhezqbn@example.com,Kentucky,Lexington,truck,383,723,8334,4464,141,894
lmpyggxpmg@example.com,Kentucky,Lexington,truck,321,193,4379,9474,123,1827
drrjaemqup@example.com,Kentucky,Lexington,suv,703,710,4402,2177,78,4400
xhhneuskrv@example.com,Kentucky,Lexington,suv,797,728,1655,13299,61,4080
lebqmzudok@example.com,Kentucky,Lexington,truck,658,614,7632,10244,270,3888
uvgttmibzp@example.com,Kentucky,Lexington,truck,539,1175,8286,8548,261,3439
hnzqkqnqrv@example.com,Kentucky,Lexington,hybrid,870,775,6986,18780,120,2931
uaozprtwhw@example.com,Kentucky,Lexington,suv,518,479,11554,2480,71,305
qhcyikzlxe@example.com,Kentucky,Lexington,suv,154,824,7298,10399,152,1493
wupngdacdm@example.com,Kentucky,Lexington,suv,558,416,11704,8617,88,365
aiirfseoxx@example.com,Kentucky,Lexington,truck,870,519,1451,6682,46,1758
dloewzyxht@example.com,Kentucky,Lexington,hybrid,154,1042,8758,6233,74,428
egvgsvmqsi@example.com,Kentucky,Lexington,hybrid,697,327,2362,6494,135,3008
gkcffadwwd@example.com,Kentucky,Lexington,suv,209,171,7084,19372,204,2657
isgjxxpxgh@example.com,Kentucky,Lexington,hybrid,203,1062,10313,2428,109,545
zvrzdscbvj@example.com,Kentucky,Lexington,sedan,905,197,7989,12451,434,728
kxjwknevbz@example.com,Kentucky,Lexington,hybrid,842,1187,7927,10699,381,1563
tdrakphzdu@example.com,Kentucky,Lexington,truck,491,341,4264,8421,245,4623
swppzqagpk@example.com,Kentucky,Lexington,suv,792,505,2368,2670,76,437
okfylejozv@example.com,Kentucky,Lexington,truck,357,168,1492,11551,92,843
ersvarlyfo@example.com,Kentucky,Lexington,suv,115,443,7978,11407,432,3738
zkxggryanp@example.com,Kentucky,Lexington,truck,142,1537,2189,3915,233,1538
abnaqnqnsn@example.com,Kentucky,Lexington,sedan,124,393,5512,8154,66,1506
vmriblpwzd@example.com,Kentucky,Lexington,hybrid,324,502,11487,16824,86,1180
oyyivenxro@example.com,Kentucky,Lexington,sedan,462,123,8281,5877,183,276
efuuqjxebn@example.com,Kentucky,Lexington,hybrid,997,584,4152,13326,16,5193
czoxfzxmeq@example.com,Kentucky,Lexington,sedan,655,870,5867,6990,58,2388
kxkuvpfphs@example.com,Kentucky,Lexington,suv,257,549,10937,3770,63,1386
vgcmkzldha@example.com,Kentucky,Lexington,suv,602,242,4192,2189,156,1414
ndgsllxxcf@example.com,Louisiana,New Orleans,suv,506,511,8513,7615,143,1208
vsvwuterpk@example.com,Louisiana,New Orleans,sedan,445,1203,6994,7509,106,2762
okjpzhiujd@example.com,Louisiana,New Orleans,hybrid,683,234,2511,4598,284,1978
dimovyqqwv@example.com,Louisiana,New Orleans,truck,476,411,3562,13038,310,1030
rxbpvurgcx@example.com,Louisiana,New Orleans,hybrid,868,533,7349,12066,136,3284
mxyywybzuy@example.com,Louisiana,New Orleans,suv,172,250,7367,4305,116,2759
uchyveebyi@example.com,Louisiana,New Orleans,hybrid,237,194,9063,6324,101,1223
yislwxwshl@example.com,Louisiana,New Orleans,truck,813,529,8670,10430,258,534
svygyvcjxp@example.com,Louisiana,New Orleans,sedan,756,394,6706,6233,35,1844
xaljhrbubb@example.com,Louisiana,New Orleans,sedan,789,370,10106,5189,362,1208
holduxdcvh@example.com,Louisiana,New Orleans,sedan,120,914,8044,8872,287,3588
lkwqvkdbww@example.com,Louisiana,New Orleans,suv,338,697,10638,11935,59,3708
xrsmfnkmxm@example.com,Louisiana,New Orleans,truck,183,269,10743,10434,133,2353
onmkhrwngw@example.com,Louisiana,New Orleans,hybrid,269,257,4488,9840,449,1311
oppfkpjwxf@example.com,Louisiana,New Orleans,truck,715,269,4760,9734,143,895
lvsrffaemq@example.com,Louisiana,New Orleans,hybrid,752,835,6224,13093,478,3178
yaybzrfcgb@example.com,Louisiana,New Orleans,hybrid,485,814,2252,12100,32,1025
jvvgsxhwwu@example.com,Louisiana,New Orleans,hybrid,152,519,9252,16330,336,1110
mgfibuxhrg@example.com,Louisiana,New Orleans,sedan,310,1146,6932,4616,104,1460
irtxlhhtkl@example.com,Louisiana,New Orleans,hybrid,968,552,5102,3178,158,656
qswhkttozu@example.com,Louisiana,New Orleans,hybrid,226,564,4817,12932,75,1741
eovfihxniy@example.com,Louisiana,New Orleans,hybrid,302,943,4516,9117,100,1188
snfayfbgjf@example.com,Louisiana,New Orleans,sedan,659,652,4518,21384,145,5182
kwlpfyfoxi@example.com,Louisiana,New Orleans,sedan,239,704,6329,2315,174,3456
vwwhseilfy@example.com,Louisiana,New Orleans,sedan,250,1231,9227,15614,77,1428
xwtowueugw@example.com,Louisiana,New Orleans,sedan,717,616,8367,9350,86,2050
igsjargpdx@example.com,Louisiana,New Orleans,hybrid,300,1654,9089,7750,236,2681
wijifemzjs@example.com,Louisiana,New Orleans,suv,574,141,5171,11018,25,4323
sbndzihaav@example.com,Louisiana,New Orleans,truck,766,485,5165,3510,336,1780
xwttxdzduh@example.com,Louisiana,New Orleans,sedan,235,775,8173,11274,198,1441
prqmgossqo@example.com,Louisiana,New Orleans,hybrid,145,1309,1655,10457,141,1571
zyojipxydm@example.com,Louisiana,New Orleans,hybrid,410,260,1211,5167,320,229
omcxdnzlbo@example.com,Louisiana,New Orleans,hybrid,351,950,8946,8349,115,842
fmgbealexj@example.com,Louisiana,New Orleans,truck,776,270,11232,21700,105,4753
lzqpgbyain@example.com,Louisiana,New Orleans,truck,200,623,3007,4477,218,1123
ksgpzrmlwk@example.com,Louisiana,New Orleans,sedan,902,849,1658,14335,59,618
wuvhjnocek@example.com,Louisiana,New Orleans,hybrid,424,1100,1779,10681,257,2607
lkepfnxosf@example.com,Louisiana,New Orleans,hybrid,628,1068,6952,14312,326,4599
euhpqodvpn@example.com,Louisiana,New Orleans,suv,286,527,3252,12657,82,3170
ouihluyyca@example.com,Louisiana,New Orleans,sedan,207,1027,1432,18055,82,2670
zsskeazqsh@example.com,Louisiana,New Orleans,hybrid,686,514,8662,13419,100,3707
ymznhzduks@example.com,Louisiana,New Orleans,hybrid,497,1025,3940,3878,157,3175
uqpaiczypl@example.com,Louisiana,New Orleans,sedan,401,651,9545,15045,77,1392
ukvnmcigvv@example.com,Louisiana,New Orleans,truck,818,731,7134,18432,283,1597
lelmluhbhg@example.com,Louisiana,New Orleans,hybrid,441,633,9804,3446,293,732
wwqwnztifn@example.com,Louisiana,New Orleans,sedan,942,181,11287,6002,83,849
cbyjrchexu@example.com,Louisiana,New Orleans,truck,792,754,3594,4407,236,1725
oqkviowkvy@example.com,Louisiana,New Orleans,sedan,423,1148,7172,9936,237,1567
wabqfxlpnd@example.com,Louisiana,New Orleans,truck,890,578,5056,8050,136,354
xbuslkzxbx@example.com,Louisiana,New Orleans,hybrid,292,277,7808,8923,56,696
